Case,InputID,Source,Onset,Duration,MarginMPH,NormalMarginMPH,Violation,GearPass,HeldSamples,FirstReachSeconds,BeforeFaultError,SimulationSeconds
S04,I090,lhs,10,0.2,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.500371208333333
S05,I090,lhs,10,0.5,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.495189166666667
S06,I090,lhs,10,1,20.1764518719421,19.9956336461347,0,1,20,11.61,0,0.560461083333333
S07,I090,lhs,15,0.2,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.531333208333333
S08,I090,lhs,15,0.5,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.538526708333333
S09,I090,lhs,15,1,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.564285375
B00,I091,lhs,0,0,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.531310875
S01,I091,lhs,5,0.2,19.0367676747454,18.9671767061992,0,1,12,13.54,0,0.552860083333333
S02,I091,lhs,5,0.5,19.2227542176401,18.9671767061992,0,1,42,13.46,0,0.431363666666667
S03,I091,lhs,5,1,14.4161815656559,18.9671767061992,0,1,92,14.75,0,0.487183583333333
S04,I091,lhs,10,0.2,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.429514166666667
S05,I091,lhs,10,0.5,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.498022375
S06,I091,lhs,10,1,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.597837083333333
S07,I091,lhs,15,0.2,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.536746625
S08,I091,lhs,15,0.5,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.527154583333333
S09,I091,lhs,15,1,18.9671767061992,18.9671767061992,0,1,0,13.57,0,0.516647583333333
B00,I092,lhs,0,0,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.489339708333333
S01,I092,lhs,5,0.2,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.481044916666667
S02,I092,lhs,5,0.5,19.6732608884004,19.5851711731179,0,1,14,13.38,0,0.481606
S03,I092,lhs,5,1,19.9519019313871,19.5851711731179,0,1,64,13.25,0,0.49578975
S04,I092,lhs,10,0.2,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.479612041666667
S05,I092,lhs,10,0.5,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.50614175
S06,I092,lhs,10,1,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.497253
S07,I092,lhs,15,0.2,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.514731958333333
S08,I092,lhs,15,0.5,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.49488175
S09,I092,lhs,15,1,19.5851711731179,19.5851711731179,0,1,0,13.41,0,0.516509541666667
B00,I093,lhs,0,0,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.492302708333333
S01,I093,lhs,5,0.2,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.701411166666667
S02,I093,lhs,5,0.5,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.499859083333333
S03,I093,lhs,5,1,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.493698125
S04,I093,lhs,10,0.2,19.0900126770351,18.9987797897151,0,1,12,12.26,0,0.538267291666667
S05,I093,lhs,10,0.5,19.3159161513408,18.9987797897151,0,1,42,12.14,0,0.515482708333333
S06,I093,lhs,10,1,19.6855441802972,18.9987797897151,0,1,92,11.94,0,0.519011166666667
S07,I093,lhs,15,0.2,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.7387195
S08,I093,lhs,15,0.5,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.578587041666667
S09,I093,lhs,15,1,18.9987797897151,18.9987797897151,0,1,0,12.31,0,0.513670625
B00,I094,lhs,0,0,13.76042493429,13.76042493429,0,1,0,14.43,0,0.507186125
S01,I094,lhs,5,0.2,13.826692034487,13.76042493429,0,1,12,14.4,0,0.510614083333333
S02,I094,lhs,5,0.5,13.9994190811291,13.76042493429,0,1,42,14.33,0,0.49562575
S03,I094,lhs,5,1,14.2361675298368,13.76042493429,0,1,92,14.24,0,0.528723875
S04,I094,lhs,10,0.2,13.76042493429,13.76042493429,0,1,0,14.43,0,0.515060458333333
S05,I094,lhs,10,0.5,13.76042493429,13.76042493429,0,1,0,14.43,0,0.482761416666667
S06,I094,lhs,10,1,13.76042493429,13.76042493429,0,1,0,14.43,0,0.509332416666667
S07,I094,lhs,15,0.2,13.76042493429,13.76042493429,0,1,0,14.43,0,0.499766208333333
S08,I094,lhs,15,0.5,13.76042493429,13.76042493429,0,1,0,14.43,0,0.493949791666667
S09,I094,lhs,15,1,13.76042493429,13.76042493429,0,1,0,14.43,0,0.497931041666667
B00,I095,lhs,0,0,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.501600708333333
S01,I095,lhs,5,0.2,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.487468416666667
S02,I095,lhs,5,0.5,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.582863125
S03,I095,lhs,5,1,16.6312334478759,16.4207555606682,0,1,32,12.76,0,0.526514375
S04,I095,lhs,10,0.2,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.6570345
S05,I095,lhs,10,0.5,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.499387458333333
S06,I095,lhs,10,1,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.568324
S07,I095,lhs,15,0.2,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.531255541666667
S08,I095,lhs,15,0.5,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.469648083333333
S09,I095,lhs,15,1,16.4207555606682,16.4207555606682,0,1,0,12.85,0,0.467150083333333
B00,I096,lhs,0,0,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.489379916666667
S01,I096,lhs,5,0.2,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.505187791666667
S02,I096,lhs,5,0.5,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.544914
S03,I096,lhs,5,1,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.543419375
S04,I096,lhs,10,0.2,19.5174884058135,19.4316598368901,0,1,12,11.97,0,0.522437666666667
S05,I096,lhs,10,0.5,19.7301457398091,19.4316598368901,0,1,42,11.85,0,0.552542333333333
S06,I096,lhs,10,1,20.077070372603,19.4316598368901,0,1,92,11.65,0,0.503029416666667
S07,I096,lhs,15,0.2,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.478458083333333
S08,I096,lhs,15,0.5,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.48602
S09,I096,lhs,15,1,19.4316598368901,19.4316598368901,0,1,0,12.02,0,0.49871725
B00,I097,lhs,0,0,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.511994166666667
S01,I097,lhs,5,0.2,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.494985875
S02,I097,lhs,5,0.5,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.515431291666667
S03,I097,lhs,5,1,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.498694541666667
S04,I097,lhs,10,0.2,8.97070019700023,8.87093606107155,0,1,12,16.64,0,0.507960291666667
S05,I097,lhs,10,0.5,9.22399439596965,8.87093606107155,0,1,42,16.54,0,0.496710166666667
S06,I097,lhs,10,1,9.65516231022021,8.87093606107155,0,1,92,16.37,0,0.565064625
S07,I097,lhs,15,0.2,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.679935916666667
S08,I097,lhs,15,0.5,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.535447416666667
S09,I097,lhs,15,1,8.87093606107155,8.87093606107155,0,1,0,16.68,0,0.500607
B00,I098,lhs,0,0,14.815302819185,14.815302819185,0,1,0,12.84,0,0.508977541666667
S01,I098,lhs,5,0.2,14.815302819185,14.815302819185,0,1,0,12.84,0,0.712597791666667
S02,I098,lhs,5,0.5,14.815302819185,14.815302819185,0,1,0,12.84,0,0.617317625
S03,I098,lhs,5,1,14.815302819185,14.815302819185,0,1,0,12.84,0,0.596354875
S04,I098,lhs,10,0.2,14.906966318664,14.815302819185,0,1,12,12.79,0,0.607344583333333
S05,I098,lhs,10,0.5,15.1338887278079,14.815302819185,0,1,42,12.67,0,0.529790541666667
S06,I098,lhs,10,1,15.5052962343327,14.815302819185,0,1,92,12.47,0,0.516536875
S07,I098,lhs,15,0.2,14.815302819185,14.815302819185,0,1,0,12.84,0,0.525622625
S08,I098,lhs,15,0.5,14.815302819185,14.815302819185,0,1,0,12.84,0,0.49145425
S09,I098,lhs,15,1,14.815302819185,14.815302819185,0,1,0,12.84,0,0.488068583333333
B00,I099,lhs,0,0,15.4400099968269,15.4400099968269,0,1,0,12.98,0,0.471862375
S01,I099,lhs,5,0.2,15.4400099968269,15.4400099968269,0,1,0,12.98,0,0.495246625
S02,I099,lhs,5,0.5,15.6799446971353,15.4400099968269,0,1,26,12.86,0,0.479039916666667
S03,I099,lhs,5,1,16.0856609000509,15.4400099968269,0,1,76,12.66,0,0.482657375
S04,I099,lhs,10,0.2,15.5443135739254,15.4400099968269,0,1,12,12.93,0,0.510401916666667
S05,I099,lhs,10,0.5,15.8018941127349,15.4400099968269,0,1,42,12.8,0,0.550955166666667
S06,I099,lhs,10,1,16.2213844823534,15.4400099968269,0,1,92,12.59,0,0.509390083333333
S07,I099,lhs,15,0.2,15.4400099968269,15.4400099968269,0,1,0,12.98,0,0.506343833333333
S08,I099,lhs,15,0.5,15.4400099968269,15.4400099968269,0,1,0,12.98,0,0.558397041666667
S09,I099,lhs,15,1,15.4400099968269,15.4400099968269,0,1,0,12.98,0,0.541393625
B00,I100,lhs,0,0,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.520614041666667
S01,I100,lhs,5,0.2,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.507116791666667
S02,I100,lhs,5,0.5,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.526806125
S03,I100,lhs,5,1,20.880445012004,20.7469320705081,0,1,20,12.04,0,0.518063666666667
S04,I100,lhs,10,0.2,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.494710375
S05,I100,lhs,10,0.5,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.793517083333333
S06,I100,lhs,10,1,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.851144958333333
S07,I100,lhs,15,0.2,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.602831875
S08,I100,lhs,15,0.5,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.504356708333333
S09,I100,lhs,15,1,20.7469320705081,20.7469320705081,0,1,0,12.1,0,0.446121833333333
B00,I101,lhs,0,0,16.3050616201679,16.3050616201679,0,1,0,13.27,0,0.422582333333333
S01,I101,lhs,5,0.2,16.3050616201679,16.3050616201679,0,1,0,13.27,0,0.410076083333333
S02,I101,lhs,5,0.5,16.5792746859567,16.3050616201679,0,1,30,13.11,0,0.403461791666667
S03,I101,lhs,5,1,16.9724809467257,16.3050616201679,0,1,80,12.87,0,0.414883708333333
S04,I101,lhs,10,0.2,16.3856208868403,16.3050616201679,0,1,12,13.22,0,0.39870375
S05,I101,lhs,10,0.5,16.5853302831821,16.3050616201679,0,1,42,13.1,0,0.397530166666667
S06,I101,lhs,10,1,16.9114372349385,16.3050616201679,0,1,92,12.91,0,0.398449125
S07,I101,lhs,15,0.2,16.3050616201679,16.3050616201679,0,1,0,13.27,0,0.399712875
S08,I101,lhs,15,0.5,16.3050616201679,16.3050616201679,0,1,0,13.27,0,0.406974333333333
S09,I101,lhs,15,1,16.3050616201679,16.3050616201679,0,1,0,13.27,0,0.401281625
B00,I102,lhs,0,0,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.388835583333333
S01,I102,lhs,5,0.2,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.393744416666667
S02,I102,lhs,5,0.5,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.393392708333333
S03,I102,lhs,5,1,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.41434925
S04,I102,lhs,10,0.2,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.391567708333333
S05,I102,lhs,10,0.5,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.395121458333333
S06,I102,lhs,10,1,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.393753083333333
S07,I102,lhs,15,0.2,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.398722958333333
S08,I102,lhs,15,0.5,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.395364833333333
S09,I102,lhs,15,1,18.3793889259473,18.3793889259473,0,1,0,13.36,0,0.421171291666667
B00,I103,lhs,0,0,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.383562833333333
S01,I103,lhs,5,0.2,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.391362875
S02,I103,lhs,5,0.5,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.389903625
S03,I103,lhs,5,1,12.557561947566,12.3153743919301,0,1,24,15.44,0,0.384858875
S04,I103,lhs,10,0.2,12.4082340531385,12.3153743919301,0,1,12,15.5,0,0.410785375
S05,I103,lhs,10,0.5,12.6375929015258,12.3153743919301,0,1,42,15.41,0,0.393062791666667
S06,I103,lhs,10,1,13.0111024006096,12.3153743919301,0,1,92,15.26,0,0.393445625
S07,I103,lhs,15,0.2,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.413721791666667
S08,I103,lhs,15,0.5,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.398343
S09,I103,lhs,15,1,12.3153743919301,12.3153743919301,0,1,0,15.53,0,0.389050166666667
B00,I104,lhs,0,0,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.382658916666667
S01,I104,lhs,5,0.2,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.391491166666667
S02,I104,lhs,5,0.5,22.1008863855306,21.9496405324681,0,1,22,12.11,0,0.404707416666667
S03,I104,lhs,5,1,22.3521578095377,21.9496405324681,0,1,72,11.98,0,0.396724916666667
S04,I104,lhs,10,0.2,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.39022825
S05,I104,lhs,10,0.5,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.395288666666667
S06,I104,lhs,10,1,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.389000416666667
S07,I104,lhs,15,0.2,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.412717833333333
S08,I104,lhs,15,0.5,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.408159125
S09,I104,lhs,15,1,21.9496405324681,21.9496405324681,0,1,0,12.17,0,0.395015208333333
B00,I105,lhs,0,0,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.452427791666667
S01,I105,lhs,5,0.2,13.1396641699947,13.0730936320405,0,1,12,14.89,0,0.429226666666667
S02,I105,lhs,5,0.5,13.314416794003,13.0730936320405,0,1,42,14.8,0,0.414942041666667
S03,I105,lhs,5,1,13.5845033039701,13.0730936320405,0,1,92,14.66,0,0.403847291666667
S04,I105,lhs,10,0.2,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.391692375
S05,I105,lhs,10,0.5,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.4136485
S06,I105,lhs,10,1,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.418060666666667
S07,I105,lhs,15,0.2,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.408691541666667
S08,I105,lhs,15,0.5,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.407377958333333
S09,I105,lhs,15,1,13.0730936320405,13.0730936320405,0,1,0,14.93,0,0.409172833333333
B00,I106,lhs,0,0,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.388318708333333
S01,I106,lhs,5,0.2,12.1659309620882,12.0787677626379,0,1,12,14.54,0,0.393549666666667
S02,I106,lhs,5,0.5,12.3151672316636,12.0787677626379,0,1,42,14.48,0,0.420621041666667
S03,I106,lhs,5,1,12.5412461026627,12.0787677626379,0,1,92,14.38,0,0.412018916666667
S04,I106,lhs,10,0.2,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.421289208333333
S05,I106,lhs,10,0.5,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.395111083333333
S06,I106,lhs,10,1,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.391744166666667
S07,I106,lhs,15,0.2,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.3954585
S08,I106,lhs,15,0.5,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.402972625
S09,I106,lhs,15,1,12.0787677626379,12.0787677626379,0,1,0,14.58,0,0.396007208333333
B00,I107,lhs,0,0,17.8072143713427,17.8072143713427,0,1,0,13,0,0.425189791666667
S01,I107,lhs,5,0.2,17.8072143713427,17.8072143713427,0,1,0,13,0,0.430981916666667
S02,I107,lhs,5,0.5,17.8072143713427,17.8072143713427,0,1,0,13,0,0.430061625
S03,I107,lhs,5,1,17.9206120730813,17.8072143713427,0,1,12,12.95,0,0.47339025
S04,I107,lhs,10,0.2,17.8072143713427,17.8072143713427,0,1,0,13,0,0.483640583333333
S05,I107,lhs,10,0.5,17.8072143713427,17.8072143713427,0,1,0,13,0,0.4096315
S06,I107,lhs,10,1,17.8072143713427,17.8072143713427,0,1,0,13,0,0.410601166666667
S07,I107,lhs,15,0.2,17.8072143713427,17.8072143713427,0,1,0,13,0,0.386063708333333
S08,I107,lhs,15,0.5,17.8072143713427,17.8072143713427,0,1,0,13,0,0.388655041666667
S09,I107,lhs,15,1,17.8072143713427,17.8072143713427,0,1,0,13,0,0.395423833333333
B00,I108,lhs,0,0,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.410178583333333
S01,I108,lhs,5,0.2,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.399013875
S02,I108,lhs,5,0.5,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.391042416666667
S03,I108,lhs,5,1,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.395828416666667
S04,I108,lhs,10,0.2,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.409732583333333
S05,I108,lhs,10,0.5,12.4799849320351,12.2098724325187,0,1,30,15.59,0,0.39779925
S06,I108,lhs,10,1,12.9406362271978,12.2098724325187,0,1,80,15.42,0,0.393596
S07,I108,lhs,15,0.2,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.39459625
S08,I108,lhs,15,0.5,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.390801208333333
S09,I108,lhs,15,1,12.2098724325187,12.2098724325187,0,1,0,15.7,0,0.412491875
B00,I109,lhs,0,0,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.388387875
S01,I109,lhs,5,0.2,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.392791125
S02,I109,lhs,5,0.5,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.549285333333333
S03,I109,lhs,5,1,23.3068208025074,23.3068208025074,0,1,0,11.24,0,1.26403079166667
S04,I109,lhs,10,0.2,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.7661885
S05,I109,lhs,10,0.5,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.39832675
S06,I109,lhs,10,1,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.418066625
S07,I109,lhs,15,0.2,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.398515708333333
S08,I109,lhs,15,0.5,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.409872
S09,I109,lhs,15,1,23.3068208025074,23.3068208025074,0,1,0,11.24,0,0.395057583333333
B00,I110,lhs,0,0,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.384750291666667
S01,I110,lhs,5,0.2,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.409622625
S02,I110,lhs,5,0.5,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.401730416666667
S03,I110,lhs,5,1,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.392122458333333
S04,I110,lhs,10,0.2,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.393566083333333
S05,I110,lhs,10,0.5,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.3914375
S06,I110,lhs,10,1,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.415987458333333
S07,I110,lhs,15,0.2,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.399034125
S08,I110,lhs,15,0.5,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.394130666666667
S09,I110,lhs,15,1,18.2210495047483,18.2210495047483,0,1,0,13.31,0,0.41735725
B00,I111,lhs,0,0,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.424934583333333
S01,I111,lhs,5,0.2,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.428341
S02,I111,lhs,5,0.5,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.415329
S03,I111,lhs,5,1,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.414664875
S04,I111,lhs,10,0.2,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.394898666666667
S05,I111,lhs,10,0.5,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.403723833333333
S06,I111,lhs,10,1,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.406047208333333
S07,I111,lhs,15,0.2,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.401241583333333
S08,I111,lhs,15,0.5,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.409523625
S09,I111,lhs,15,1,20.3584160436887,20.3584160436887,0,1,0,12.26,0,0.417837291666667
B00,I112,lhs,0,0,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.386909125
S01,I112,lhs,5,0.2,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.397293125
S02,I112,lhs,5,0.5,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.413376875
S03,I112,lhs,5,1,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.41052075
S04,I112,lhs,10,0.2,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.3937845
S05,I112,lhs,10,0.5,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.396265625
S06,I112,lhs,10,1,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.393172458333333
S07,I112,lhs,15,0.2,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.402625875
S08,I112,lhs,15,0.5,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.39537925
S09,I112,lhs,15,1,22.3206597125635,22.3206597125635,0,1,0,11.81,0,0.395889333333333
B00,I113,lhs,0,0,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.387035333333333
S01,I113,lhs,5,0.2,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.410991583333333
S02,I113,lhs,5,0.5,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.395693416666667
S03,I113,lhs,5,1,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.389295416666667
S04,I113,lhs,10,0.2,16.9780663001918,16.8752300318702,0,1,12,11.76,0,0.390640833333333
S05,I113,lhs,10,0.5,17.2317326210959,16.8752300318702,0,1,42,11.63,0,0.393524916666667
S06,I113,lhs,10,1,17.6449748164391,16.8752300318702,0,1,92,11.42,0,0.412428291666667
S07,I113,lhs,15,0.2,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.3963735
S08,I113,lhs,15,0.5,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.395288916666667
S09,I113,lhs,15,1,16.8752300318702,16.8752300318702,0,1,0,11.81,0,0.411418291666667
B00,I114,lhs,0,0,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.383488791666667
S01,I114,lhs,5,0.2,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.396154291666667
S02,I114,lhs,5,0.5,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.393304333333333
S03,I114,lhs,5,1,18.7149673333197,18.5064685399779,0,1,28,13.15,0,0.404756166666667
S04,I114,lhs,10,0.2,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.414480333333333
S05,I114,lhs,10,0.5,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.393800083333333
S06,I114,lhs,10,1,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.387936375
S07,I114,lhs,15,0.2,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.395659458333333
S08,I114,lhs,15,0.5,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.412926291666667
S09,I114,lhs,15,1,18.5064685399779,18.5064685399779,0,1,0,13.23,0,0.398681541666667
B00,I115,lhs,0,0,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.381965416666667
S01,I115,lhs,5,0.2,9.4760278504351,9.42121711584882,0,1,12,16.09,0,0.390684375
S02,I115,lhs,5,0.5,9.61448014816482,9.42121711584882,0,1,42,16.02,0,0.391966666666667
S03,I115,lhs,5,1,9.84415228559654,9.42121711584882,0,1,92,15.92,0,0.414002708333333
S04,I115,lhs,10,0.2,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.395020583333333
S05,I115,lhs,10,0.5,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.399199625
S06,I115,lhs,10,1,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.407963083333333
S07,I115,lhs,15,0.2,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.393786
S08,I115,lhs,15,0.5,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.387727833333333
S09,I115,lhs,15,1,9.42121711584882,9.42121711584882,0,1,0,16.11,0,0.395599625
B00,I116,lhs,0,0,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.378735208333333
S01,I116,lhs,5,0.2,14.1269742085065,14.0641959836338,0,1,12,14.89,0,0.412304375
S02,I116,lhs,5,0.5,14.2898023705442,14.0641959836338,0,1,42,14.83,0,0.390079041666667
S03,I116,lhs,5,1,14.5367432153814,14.0641959836338,0,1,92,14.73,0,0.427433875
S04,I116,lhs,10,0.2,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.419904416666667
S05,I116,lhs,10,0.5,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.395736
S06,I116,lhs,10,1,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.394228208333333
S07,I116,lhs,15,0.2,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.393739125
S08,I116,lhs,15,0.5,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.392841541666667
S09,I116,lhs,15,1,14.0641959836338,14.0641959836338,0,1,0,14.92,0,0.410226875
B00,I117,lhs,0,0,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.401670833333333
S01,I117,lhs,5,0.2,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.472832291666667
S02,I117,lhs,5,0.5,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.473053583333333
S03,I117,lhs,5,1,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.427607375
S04,I117,lhs,10,0.2,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.414064875
S05,I117,lhs,10,0.5,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.393744208333333
S06,I117,lhs,10,1,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.39692675
S07,I117,lhs,15,0.2,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.406457458333333
S08,I117,lhs,15,0.5,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.406392208333333
S09,I117,lhs,15,1,24.0984919174229,24.0984919174229,0,1,0,11.39,0,0.410232625
B00,I118,lhs,0,0,23.0084443345672,23.0084443345672,0,1,0,11.25,0,0.399554958333333
